X,Raiz CÃºbica
500.5,7.939650046861084
501.0,7.942293073037288
501.5,7.944934341297522
502.0,7.947573854561911
502.5,7.9502116157428295
503.0,7.952847627744924
503.5,7.955481893465148
504.0,7.958114415792784
504.5,7.960745197609473
505.0,7.963374241789244
505.5,7.966001551198537
506.0,7.968627128696238
506.5,7.971250977133701
507.0,7.973873099354776
507.5,7.9764934981958335
508.0,7.979112176485803
508.5,7.981729137046179
509.0,7.984344382691074
509.5,7.986957916227221
510.0,7.989569740454013
510.5,7.992179858163529
511.0,7.994788272140556
511.5,7.997394985162619
512.0,8.0
512.5,8.002603319415778
513.0,8.005204946165835
513.5,8.007804882998903
514.0,8.01040313265657
514.5,8.012999697873322
515.0,8.015594581376558
515.5,8.018187785886617
516.0,8.020779314116801
516.5,8.023369168773412
517.0,8.025957352555762
517.5,8.028543868156204
518.0,8.031128718260156
518.5,8.033711905546129
519.0,8.036293432685742
519.5,8.038873302343763
520.0,8.041451517178116
520.5,8.044028079839912
521.0,8.04660299297347
521.5,8.049176259216356
522.0,8.051747881199379
522.5,8.054317861546641
523.0,8.056886202875548
523.5,8.059452907796832
524.0,8.06201797891458
524.5,8.064581418826256
525.0,8.067143230122719
525.5,8.069703415388254
526.0,8.07226197720059
526.5,8.074818918130926
527.0,8.077374240743946
527.5,8.079927947597852
528.0,8.082480041244382
528.5,8.085030524228825
529.0,8.087579399090066
529.5,8.090126668360574
530.0,8.092672334566455
530.5,8.095216400227462
531.0,8.097758867857012
531.5,8.100299739962216
532.0,8.102839019043893
532.5,8.105376707596605
533.0,8.10791280810866
533.5,8.11044732306215
534.0,8.112980254932964
534.5,8.115511606190807
535.0,8.118041379299234
535.5,8.120569576715653
536.0,8.123096200891359
536.5,8.125621254271554
537.0,8.128144739295358
537.5,8.130666658395844
538.0,8.133187014000047
538.5,8.135705808528988
539.0,8.138223044397703
539.5,8.140738724015243
540.0,8.14325284978472
540.5,8.145765424103304
541.0,8.148276449362262
541.5,8.150785927946965
542.0,8.153293862236907
542.5,8.155800254605742
543.0,8.158305107421281
543.5,8.160808423045529
544.0,8.163310203834696
544.5,8.16581045213922
545.0,8.168309170303784
545.5,8.170806360667338
546.0,8.173302025563112
546.5,8.175796167318648
547.0,8.178288788255804
547.5,8.180779890690783
548.0,8.18326947693415
548.5,8.185757549290848
549.0,8.18824411006022
549.5,8.190729161536025
550.0,8.193212706006458
550.5,8.195694745754171
551.0,8.198175283056287
551.5,8.20065432018442
552.0,8.203131859404694
552.5,8.205607902977766
553.0,8.208082453158827
553.5,8.21055551219764
554.0,8.213027082338558
554.5,8.21549716582052
555.0,8.217965764877087
555.5,8.220432881736459
556.0,8.22289851862149
556.5,8.2253626777497
557.0,8.227825361333302
557.5,8.230286571579214
558.0,8.232746310689073
558.5,8.235204580859262
559.0,8.237661384280925
559.5,8.240116723139973
560.0,8.242570599617114
560.5,8.245023015887863
561.0,8.247473974122565
561.5,8.249923476486407
562.0,8.252371525139433
562.5,8.254818122236566
563.0,8.257263269927625
563.5,8.259706970357335
564.0,8.26214922566535
564.5,8.264590037986267
565.0,8.267029409449643
565.5,8.269467342180013
566.0,8.271903838296893
566.5,8.274338899914824
567.0,8.276772529143361
567.5,8.279204728087104
568.0,8.281635498845707
568.5,8.284064843513896
569.0,8.286492764181492
569.5,8.288919262933412
570.0,8.291344341849697
570.5,8.293768003005527
571.0,8.296190248471227
571.5,8.298611080312293
572.0,8.301030500589405
572.5,8.303448511358436
573.0,8.305865114670477
573.5,8.308280312571842
574.0,8.310694107104096
574.5,8.31310650030406
575.0,8.315517494203828
575.5,8.317927090830786
576.0,8.320335292207616
576.5,8.322742100352333
577.0,8.325147517278273
577.5,8.327551544994131
578.0,8.32995418550396
578.5,8.332355440807188
579.0,8.334755312898647
579.5,8.337153803768569
580.0,8.339550915402606
580.5,8.341946649781855
581.0,8.344341008882854
581.5,8.34673399467761
582.0,8.349125609133619
582.5,8.351515854213854
583.0,8.35390473187681
583.5,8.356292244076498
584.0,8.358678392762464
584.5,8.361063179879809
585.0,8.363446607369195
585.5,8.365828677166864
586.0,8.368209391204644
586.5,8.37058875140998
587.0,8.372966759705923
587.5,8.375343418011171
588.0,8.377718728240055
588.5,8.38009269230258
589.0,8.382465312104411
589.5,8.384836589546914
590.0,8.387206526527144
590.5,8.389575124937874
591.0,8.39194238666761
591.5,8.394308313600593
592.0,8.396672907616814
592.5,8.399036170592042
593.0,8.401398104397819
593.5,8.403758710901478
594.0,8.40611799196616
594.5,8.408475949450832
595.0,8.410832585210281
595.5,8.413187901095148
596.0,8.415541898951929
596.5,8.417894580622987
597.0,8.42024594794657
597.5,8.422596002756828
598.0,8.424944746883805
598.5,8.427292182153481
599.0,8.429638310387759
599.5,8.431983133404493
600.0,8.434326653017493
600.5,8.436668871036538
601.0,8.439009789267391
601.5,8.441349409511814
602.0,8.443687733567568
602.5,8.446024763228442
603.0,8.448360500284249
603.5,8.450694946520851
604.0,8.453028103720161
604.5,8.455359973660164
605.0,8.45769055811492
605.5,8.460019858854587
606.0,8.462347877645417
606.5,8.464674616249784
607.0,8.467000076426185
607.5,8.469324259929257
608.0,8.471647168509786
608.5,8.473968803914723
609.0,8.476289167887186
609.5,8.478608262166482
610.0,8.480926088488115
610.5,8.48324264858379
611.0,8.485557944181444
611.5,8.487871977005229
612.0,8.490184748775548
612.5,8.492496261209054
613.0,8.494806516018665
613.5,8.497115514913576
614.0,8.499423259599261
614.5,8.501729751777502
615.0,8.504034993146384
615.5,8.506338985400307
616.0,8.50864173023001
616.5,8.51094322932257
617.0,8.513243484361418
617.5,8.515542497026338
618.0,8.517840268993504
618.5,8.520136801935463
619.0,8.522432097521161
619.5,8.524726157415948
620.0,8.527018983281598
620.5,8.529310576776302
621.0,8.531600939554696
621.5,8.533890073267862
622.0,8.53617797956334
622.5,8.538464660085141
623.0,8.540750116473754
623.5,8.543034350366158
624.0,8.545317363395833
624.5,8.547599157192773
625.0,8.549879733383484
625.5,8.552159093591014
626.0,8.554437239434943
626.5,8.556714172531407
627.0,8.558989894493102
627.5,8.561264406929297
628.0,8.563537711445841
628.5,8.565809809645172
629.0,8.568080703126338
629.5,8.570350393484986
630.0,8.572618882313396
630.5,8.574886171200472
631.0,8.577152261731758
631.5,8.579417155489454
632.0,8.581680854052415
632.5,8.58394335899617
633.0,8.586204671892926
633.5,8.588464794311575
634.0,8.59072372781772
634.5,8.592981473973657
635.0,8.59523803433841
635.5,8.597493410467726
636.0,8.599747603914091
636.5,8.602000616226736
637.0,8.60425244895165
637.5,8.60650310363158
638.0,8.608752581806055
638.5,8.611000885011386
639.0,8.61324801478067
639.5,8.615493972643815
640.0,8.617738760127533
640.5,8.619982378755365
641.0,8.622224830047667
641.5,8.624466115521649
642.0,8.626706236691355
642.5,8.628945195067695
643.0,8.63118299215844
643.5,8.633419629468234
644.0,8.63565510849861
644.5,8.637889430747988
645.0,8.640122597711688
645.5,8.642354610881945
646.0,8.644585471747906
646.5,8.646815181795652
647.0,8.649043742508193
647.5,8.651271155365489
648.0,8.65349742184445
648.5,8.655722543418952
649.0,8.657946521559836
649.5,8.660169357734924
650.0,8.662391053409028
650.5,8.664611610043952
651.0,8.666831029098512
651.5,8.669049312028525
652.0,8.67126646028684
652.5,8.67348247532333
653.0,8.675697358584909
653.5,8.677911111515535
654.0,8.680123735556222
654.5,8.682335232145046
655.0,8.684545602717154
655.5,8.686754848704775
656.0,8.688962971537224
656.5,8.69116997264091
657.0,8.693375853439345
657.5,8.695580615353158
658.0,8.697784259800095
658.5,8.699986788195025
659.0,8.70218820194996
659.5,8.704388502474055
660.0,8.706587691173612
660.5,8.708785769452097
661.0,8.710982738710143
661.5,8.713178600345557
662.0,8.715373355753329
662.5,8.717567006325641
663.0,8.719759553451876
663.5,8.72195099851862
664.0,8.724141342909675
664.5,8.726330588006064
665.0,8.728518735186043
665.5,8.730705785825098
666.0,8.732891741295967
666.5,8.735076602968638
667.0,8.737260372210361
667.5,8.739443050385646
668.0,8.741624638856289
668.5,8.74380513898136
669.0,8.745984552117223
669.5,8.74816287961754
670.0,8.750340122833274
670.5,8.752516283112703
671.0,8.754691361801427
671.5,8.756865360242367
672.0,8.759038279775778
672.5,8.761210121739264
673.0,8.763380887467774
673.5,8.765550578293608
674.0,8.767719195546437
674.5,8.769886740553295
675.0,8.772053214638598
675.5,8.774218619124145
676.0,8.776382955329128
676.5,8.778546224570135
677.0,8.78070842816116
677.5,8.782869567413615
678.0,8.785029643636326
678.5,8.787188658135545
679.0,8.789346612214963
679.5,8.79150350717571
680.0,8.793659344316358
680.5,8.795814124932942
681.0,8.797967850318951
681.5,8.800120521765347
682.0,8.802272140560564
682.5,8.804422707990517
683.0,8.806572225338613
683.5,8.808720693885753
684.0,8.810868114910338
684.5,8.813014489688278
685.0,8.815159819493001
685.5,8.817304105595454
686.0,8.819447349264113
686.5,8.821589551764989
687.0,8.823730714361636
687.5,8.825870838315158
688.0,8.828009924884208
688.5,8.830147975325005
689.0,8.832284990891335
689.5,8.834420972834558
690.0,8.836555922403612
690.5,8.838689840845028
691.0,8.840822729402927
691.5,8.84295458931903
692.0,8.845085421832662
692.5,8.847215228180769
693.0,8.849344009597905
693.5,8.851471767316259
694.0,8.85359850256564
694.5,8.85572421657351
695.0,8.857848910564961
695.5,8.859972585762748
696.0,8.862095243387268
696.5,8.864216884656592
697.0,8.866337510786456
697.5,8.868457122990273
698.0,8.87057572247913
698.5,8.872693310461813
699.0,8.874809888144785
699.5,8.876925456732225
700.0,8.879040017426009
700.5,8.88115357142572
701.0,8.883266119928667
701.5,8.88537766412988
702.0,8.887488205222112
702.5,8.889597744395859
703.0,8.891706282839353
703.5,8.893813821738577
704.0,8.895920362277263
704.5,8.898025905636903
705.0,8.90013045299675
705.5,8.902234005533835
706.0,8.904336564422959
706.5,8.906438130836708
707.0,8.908538705945451
707.5,8.91063829091736
708.0,8.912736886918392
708.5,8.914834495112316
709.0,8.916931116660718
709.5,8.919026752722989
710.0,8.921121404456347
710.5,8.923215073015838
711.0,8.925307759554338
711.5,8.927399465222564
712.0,8.929490191169075
712.5,8.931579938540283
713.0,8.93366870848045
713.5,8.935756502131706
714.0,8.937843320634041
714.5,8.939929165125315
715.0,8.942014036741273
715.5,8.944097936615536
716.0,8.946180865879619
716.5,8.94826282566292
717.0,8.95034381709275
717.5,8.952423841294308
718.0,8.95450289939072
718.5,8.956580992503012
719.0,8.958658121750137
719.5,8.960734288248974
720.0,8.96280949311433
720.5,8.96488373745895
721.0,8.966957022393519
721.5,8.969029349026668
722.0,8.971100718464985
722.5,8.973171131813006
723.0,8.975240590173238
723.5,8.977309094646147
724.0,8.979376646330177
724.5,8.981443246321748
725.0,8.983508895715266
725.5,8.985573595603114
726.0,8.987637347075683
726.5,8.989700151221347
727.0,8.991762009126498
727.5,8.993822921875525
728.0,8.99588289055083
728.5,8.99794191623284
729.0,9.000000000000002
729.5,9.002057142928784
730.0,9.004113346093702
730.5,9.006168610567295
731.0,9.008222937420154
731.5,9.010276327720911
732.0,9.012328782536256
732.5,9.014380302930938
733.0,9.016430889967763
733.5,9.0184805447076
734.0,9.020529268209406
734.5,9.0225770615302
735.0,9.024623925725086
735.5,9.02666986184726
736.0,9.028714870948003
736.5,9.030758954076694
737.0,9.032802112280812
737.5,9.034844346605949
738.0,9.036885658095793
738.5,9.03892604779215
739.0,9.040965516734964
739.5,9.043004065962277
740.0,9.045041696510276
740.5,9.047078409413276
741.0,9.049114205703729
741.5,9.051149086412233
742.0,9.053183052567537
742.5,9.055216105196529
743.0,9.057248245324265
743.5,9.059279473973959
744.0,9.061309792166984
744.5,9.063339200922897
745.0,9.065367701259413
745.5,9.067395294192442
746.0,9.06942198073606
746.5,9.071447761902546
747.0,9.073472638702363
747.5,9.07549661214418
748.0,9.077519683234852
748.5,9.079541852979453
749.0,9.081563122381263
749.5,9.083583492441772
750.0,9.085602964160698
750.5,9.087621538535972
751.0,9.08963921656376
751.5,9.091655999238453
752.0,9.093671887552688
752.5,9.095686882497333
753.0,9.097700985061502
753.5,9.099714196232563
754.0,9.101726516996136
754.5,9.103737948336093
755.0,9.105748491234573
755.5,9.10775814667198
756.0,9.109766915626986
756.5,9.111774799076542
757.0,9.113781797995875
757.5,9.115787913358487
758.0,9.117793146136178
758.5,9.11979749729904
759.0,9.121800967815446
759.5,9.123803558652083
760.0,9.125805270773933
760.5,9.127806105144291
761.0,9.129806062724755
761.5,9.131805144475251
762.0,9.133803351354011
762.5,9.135800684317603
763.0,9.137797144320913
763.5,9.139792732317163
764.0,9.141787449257912
764.5,9.143781296093056
765.0,9.145774273770838
765.5,9.14776638323784
766.0,9.149757625439008
766.5,9.151748001317637
767.0,9.15373751181538
767.5,9.155726157872259
768.0,9.157713940426653
768.5,9.159700860415327
769.0,9.161686918773409
769.5,9.163672116434409
770.0,9.165656454330223
770.5,9.167639933391131
771.0,9.169622554545803
771.5,9.171604318721306
772.0,9.173585226843104
772.5,9.175565279835059
773.0,9.177544478619446
773.5,9.179522824116944
774.0,9.181500317246648
774.5,9.18347695892607
775.0,9.18545275007114
775.5,9.187427691596215
776.0,9.18940178441408
776.5,9.191375029435951
777.0,9.193347427571485
777.5,9.195318979728766
778.0,9.197289686814337
778.5,9.199259549733174
779.0,9.201228569388713
779.5,9.203196746682835
780.0,9.205164082515887
780.5,9.207130577786675
781.0,9.209096233392467
781.5,9.211061050229
782.0,9.213025029190486
782.5,9.214988171169612
783.0,9.216950477057543
783.5,9.218911947743925
784.0,9.220872584116893
784.5,9.222832387063075
785.0,9.224791357467582
785.5,9.226749496214037
786.0,9.228706804184547
786.5,9.230663282259737
787.0,9.232618931318733
787.5,9.234573752239168
788.0,9.236527745897197
788.5,9.23848091316749
789.0,9.240433254923236
789.5,9.242384772036152
790.0,9.244335465376482
790.5,9.246285335813
791.0,9.248234384213019
791.5,9.250182611442382
792.0,9.252130018365484
792.5,9.254076605845258
793.0,9.256022374743191
793.5,9.257967325919314
794.0,9.259911460232221
794.5,9.261854778539062
795.0,9.263797281695547
795.5,9.26573897055595
796.0,9.267679845973118
796.5,9.269619908798466
797.0,9.271559159881988
797.5,9.273497600072254
798.0,9.275435230216415
798.5,9.277372051160201
799.0,9.279308063747946
799.5,9.281243268822562
800.0,9.283177667225557
800.5,9.285111259797043
801.0,9.287044047375723
801.5,9.288976030798919
802.0,9.29090721090254
802.5,9.292837588521127
803.0,9.294767164487823
803.5,9.296695939634388
804.0,9.298623914791198
804.5,9.300551090787271
805.0,9.30247746845023
805.5,9.304403048606336
806.0,9.306327832080482
806.5,9.308251819696203
807.0,9.310175012275657
807.5,9.312097410639662
808.0,9.314019015607672
808.5,9.315939827997784
809.0,9.317859848626757
809.5,9.319779078310003
810.0,9.321697517861576
810.5,9.32361516809421
811.0,9.325532029819291
811.5,9.327448103846876
812.0,9.329363390985687
812.5,9.33127789204312
813.0,9.333191607825253
813.5,9.335104539136829
814.0,9.337016686781281
814.5,9.338928051560728
815.0,9.340838634275975
815.5,9.34274843572651
816.0,9.344657456710518
816.5,9.34656569802489
817.0,9.348473160465197
817.5,9.350379844825733
818.0,9.352285751899476
818.5,9.354190882478127
819.0,9.356095237352092
819.5,9.35799881731049
820.0,9.359901623141157
820.5,9.361803655630649
821.0,9.363704915564242
821.5,9.365605403725944
822.0,9.367505120898477
822.5,9.369404067863305
823.0,9.371302245400626
823.5,9.373199654289367
824.0,9.375096295307197
824.5,9.37699216923053
825.0,9.378887276834517
825.5,9.380781618893067
826.0,9.382675196178836
826.5,9.384568009463225
827.0,9.386460059516399
827.5,9.38835134710728
828.0,9.390241873003552
828.5,9.392131637971657
829.0,9.39402064277681
829.5,9.395908888183
830.0,9.397796374952975
830.5,9.399683103848266
831.0,9.401569075629183
831.5,9.403454291054816
832.0,9.40533875088303
832.5,9.407222455870487
833.0,9.40910540677263
833.5,9.410987604343697
834.0,9.412869049336713
834.5,9.414749742503512
835.0,9.416629684594712
835.5,9.418508876359743
836.0,9.420387318546839
836.5,9.422265011903036
837.0,9.42414195717418
837.5,9.42601815510493
838.0,9.427893606438763
838.5,9.429768311917973
839.0,9.431642272283664
839.5,9.433515488275777
840.0,9.435387960633067
840.5,9.437259690093123
841.0,9.439130677392361
841.5,9.441000923266033
842.0,9.442870428448218
842.5,9.444739193671845
843.0,9.446607219668671
843.5,9.448474507169303
844.0,9.450341056903197
844.5,9.452206869598651
845.0,9.45407194598281
845.5,9.455936286781675
846.0,9.457799892720109
846.5,9.459662764521825
847.0,9.461524902909401
847.5,9.463386308604269
848.0,9.465246982326738
848.5,9.467106924795978
849.0,9.468966136730028
849.5,9.470824618845803
850.0,9.472682371859095
850.5,9.47453939648457
851.0,9.47639569343577
851.5,9.478251263425124
852.0,9.48010610716395
852.5,9.48196022536244
853.0,9.48381361872969
853.5,9.48566628797368
854.0,9.487518233801287
854.5,9.48936945691828
855.0,9.491219958029331
855.5,9.493069737838011
856.0,9.4949187970468
856.5,9.496767136357079
857.0,9.498614756469134
857.5,9.500461658082171
858.0,9.502307841894304
858.5,9.504153308602564
859.0,9.505998058902891
859.5,9.507842093490156
860.0,9.509685413058152
860.5,9.511528018299586
861.0,9.513369909906105
861.5,9.515211088568279
862.0,9.517051554975602
862.5,9.518891309816517
863.0,9.52073035377839
863.5,9.522568687547535
864.0,9.524406311809198
864.5,9.526243227247573
865.0,9.528079434545795
865.5,9.52991493438595
866.0,9.531749727449075
866.5,9.53358381441515
867.0,9.53541719596312
867.5,9.537249872770879
868.0,9.539081845515279
868.5,9.540913114872135
869.0,9.542743681516225
869.5,9.544573546121288
870.0,9.54640270936004
870.5,9.548231171904153
871.0,9.550058934424278
871.5,9.55188599759004
872.0,9.553712362070033
872.5,9.555538028531839
873.0,9.557362997642013
873.5,9.559187270066095
874.0,9.561010846468607
874.5,9.562833727513057
875.0,9.564655913861946
875.5,9.566477406176762
876.0,9.568298205117985
876.5,9.570118311345094
877.0,9.571937725516563
877.5,9.573756448289862
878.0,9.575574480321466
878.5,9.577391822266852
879.0,9.579208474780504
879.5,9.58102443851591
880.0,9.582839714125567
880.5,9.584654302260992
881.0,9.586468203572705
881.5,9.588281418710249
882.0,9.59009394832218
882.5,9.591905793056073
883.0,9.593716953558534
883.5,9.595527430475181
884.0,9.597337224450664
884.5,9.599146336128662
885.0,9.60095476615188
885.5,9.602762515162057
886.0,9.604569583799966
886.5,9.606375972705415
887.0,9.60818168251725
887.5,9.609986713873358
888.0,9.611791067410666
888.5,9.613594743765148
889.0,9.61539774357182
889.5,9.617200067464747
890.0,9.619001716077046
890.5,9.620802690040884
891.0,9.62260298998748
891.5,9.62440261654711
892.0,9.626201570349108
892.5,9.627999852021869
893.0,9.629797462192846
893.5,9.63159440148856
894.0,9.633390670534586
894.5,9.63518626995558
895.0,9.636981200375264
895.5,9.63877546241642
896.0,9.640569056700922
896.5,9.642361983849696
897.0,9.644154244482767
897.5,9.645945839219223
898.0,9.647736768677241
898.5,9.649527033474074
899.0,9.651316634226061
899.5,9.65310557154863
900.0,9.654893846056298
900.5,9.656681458362666
901.0,9.658468409080427
901.5,9.660254698821376
902.0,9.662040328196392
902.5,9.663825297815459
903.0,9.665609608287658
903.5,9.667393260221171
904.0,9.669176254223279
904.5,9.670958590900371
905.0,9.672740270857945
905.5,9.6745212947006
906.0,9.67630166303205
906.5,9.67808137645512
907.0,9.679860435571749
907.5,9.681638840982988
908.0,9.683416593289008
908.5,9.685193693089097
909.0,9.68697014098167
909.5,9.688745937564251
910.0,9.690521083433502
910.5,9.692295579185203
911.0,9.694069425414265
911.5,9.695842622714727
912.0,9.697615171679757
912.5,9.699387072901667
913.0,9.701158326971886
913.5,9.702928934480992
914.0,9.704698896018698
914.5,9.706468212173856
915.0,9.708236883534465
915.5,9.710004910687653
916.0,9.711772294219712
916.5,9.713539034716069
917.0,9.7153051327613
917.5,9.717070588939134
918.0,9.71883540383245
918.5,9.720599578023284
919.0,9.722363112092824
919.5,9.724126006621413
920.0,9.725888262188558
920.5,9.727649879372926
921.0,9.729410858752338
921.5,9.73117120090379
922.0,9.732930906403432
922.5,9.73468997582659
923.0,9.736448409747755
923.5,9.738206208740587
924.0,9.739963373377918
924.5,9.74171990423176
925.0,9.74347580187329
925.5,9.745231066872867
926.0,9.74698569980003
926.5,9.748739701223498
927.0,9.750493071711169
927.5,9.752245811830122
928.0,9.753997922146626
928.5,9.755749403226138
929.0,9.757500255633296
929.5,9.759250479931936
930.0,9.761000076685075
930.5,9.762749046454935
931.0,9.764497389802925
931.5,9.766245107289649
932.0,9.767992199474914
932.5,9.769738666917723
933.0,9.77148451017628
933.5,9.773229729807994
934.0,9.774974326369472
934.5,9.776718300416533
935.0,9.7784616525042
935.5,9.780204383186708
936.0,9.781946493017497
936.5,9.78368798254922
937.0,9.785428852333746
937.5,9.78716910292216
938.0,9.788908734864755
938.5,9.790647748711052
939.0,9.792386145009786
939.5,9.794123924308913
940.0,9.795861087155615
940.5,9.797597634096293
941.0,9.799333565676578
941.5,9.801068882441324
942.0,9.802803584934619
942.5,9.804537673699773
943.0,9.806271149279336
943.5,9.808004012215084
944.0,9.809736263048034
944.5,9.811467902318432
945.0,9.813198930565768
945.5,9.81492934832877
946.0,9.816659156145398
946.5,9.818388354552866
947.0,9.820116944087623
947.5,9.821844925285367
948.0,9.82357229868104
948.5,9.825299064808833
949.0,9.827025224202185
949.5,9.82875077739379
950.0,9.830475724915585
950.5,9.83220006729877
951.0,9.833923805073795
951.5,9.83564693877037
952.0,9.837369468917457
952.5,9.839091396043282
953.0,9.84081272067533
953.5,9.842533443340347
954.0,9.844253564564347
954.5,9.845973084872607
955.0,9.847692004789668
955.5,9.849410324839337
956.0,9.851128045544698
956.5,9.852845167428098
957.0,9.854561691011158
957.5,9.85627761681478
958.0,9.857992945359124
958.5,9.859707677163643
959.0,9.861421812747063
959.5,9.86313535262738
960.0,9.86484829732188
960.5,9.866560647347129
961.0,9.868272403218974
961.5,9.869983565452547
962.0,9.871694134562265
962.5,9.873404111061834
963.0,9.875113495464248
963.5,9.87682228828179
964.0,9.878530490026035
964.5,9.88023810120785
965.0,9.881945122337394
965.5,9.883651553924125
966.0,9.885357396476799
966.5,9.887062650503461
967.0,9.888767316511466
967.5,9.890471395007461
968.0,9.892174886497402
968.5,9.893877791486542
969.0,9.895580110479443
969.5,9.897281843979966
970.0,9.898982992491295
970.5,9.9006835565159
971.0,9.90238353655558
971.5,9.904082933111434
972.0,9.905781746683882
972.5,9.907479977772644
973.0,9.909177626876772
973.5,9.91087469449462
974.0,9.91257118112387
974.5,9.914267087261514
975.0,9.915962413403873
975.5,9.917657160046584
976.0,9.919351327684602
976.5,9.921044916812217
977.0,9.922737927923036
977.5,9.924430361509996
978.0,9.92612221806536
978.5,9.927813498080724
979.0,9.929504202047008
979.5,9.931194330454465
980.0,9.932883883792687
980.5,9.93457286255059
981.0,9.936261267216437
981.5,9.937949098277816
982.0,9.939636356221659
982.5,9.941323041534236
983.0,9.943009154701157
983.5,9.944694696207375
984.0,9.946379666537181
984.5,9.948064066174215
985.0,9.94974789560146
985.5,9.951431155301245
986.0,9.953113845755247
986.5,9.954795967444493
987.0,9.956477520849358
987.5,9.958158506449566
988.0,9.959838924724199
988.5,9.96151877615169
989.0,9.963198061209825
989.5,9.96487678037575
990.0,9.966554934125964
990.5,9.968232522936326
991.0,9.969909547282054
991.5,9.971586007637729
992.0,9.973261904477292
992.5,9.974937238274046
993.0,9.976612009500663
993.5,9.978286218629172
994.0,9.979959866130976
994.5,9.981632952476845
995.0,9.983305478136915
995.5,9.984977443580691
996.0,9.986648849277056
996.5,9.98831969569426
997.0,9.989989983299925
997.5,9.991659712561056
998.0,9.993328883944024
998.5,9.99499749791458
999.0,9.996665554937861
999.5,9.99833305547837
1000.0,10.0
